,cases_per_mil,deaths_per_mil,reprod_rate,string_index,pop_density,median_age,life_expect,hum_dev_index,gdp_per_capita,social_support,life_choices
Russia,-0.08555497023450218,0.9868537487772018,0.33823901691538133,0.16927175828460672,-0.2786533357596658,0.9159465767666407,-0.07465289301221156,0.593217477169487,0.6886662922395302,0.8093141589466889,-0.41372804425061704
Rwanda,-0.8473760644966905,-0.8395436613038205,0.31266527456963006,0.4692606623488683,0.2712921930837318,-1.1606116853727417,-0.5386202213875179,-1.2153985562984249,-1.380355972472373,-1.6565235348684766,1.104146938648287
Saudi Arabia,-0.7677115844624355,-0.7278940965110978,-0.07094086061663883,0.769249566413131,-0.27129992478220016,0.087475145757664,0.25768325512178536,0.7863081568991576,1.2410751493228052,0.493181121278078,0.3074342779411696
Senegal,-0.8793795974597097,-0.8352591390658151,0.4661077286441378,-0.5815112826978452,-0.19548477538136014,-1.3327615931148669,-0.6793743547148577,-1.4149255920190844,-1.1518595815879273,-0.2488995881966617,-0.7021929731273321
Serbia,1.0492245311516963,0.833010676959724,-0.17323582999964401,1.2200437033313203,-0.1977895758369837,1.0880964845087657,0.3710685291910321,0.4773630693316854,0.23920635852177444,0.579701742113698,-0.7708750990503594
Sierra Leone,-0.9065414172832199,-0.9104441422873314,-0.4033995111114057,0.3192662103167375,-0.17017157175190017,-1.2897241161793354,-2.4049157669870627,-1.8011069514784253,-1.6088523633568186,-1.2239204306903773,-0.5854333590581855
Singapore,0.678326349845538,-0.7313611622044812,0.1208622069764956,-0.20611976220661982,8.667760587153166,1.2172089153153591,1.364167136556154,1.3269620601422343,1.6654255895367758,0.8459190369925285,1.1110151512405895
Slovakia,2.2054610476240244,1.8440439311888446,-0.7230712904332965,0.16927175828460672,-0.16063555887021377,1.0880964845087657,0.5717734970837215,0.8249262928450917,0.8468561013133771,0.9823554006179287,-0.41372804425061704
Slovenia,2.381723625295605,1.4725331804222221,-0.46733386697578394,0.3938580459219056,-0.17252615680253966,1.4431556692268983,1.06441296372941,1.1917985843314658,0.8769874935179194,1.0455820081516505,1.1659608519790108
Somalia,-0.9019947802508165,-0.859567596846398,-1.1833986526568194,-0.919606885386487,-0.2620467789176497,-1.53718960855864,-2.053030433668713,0.0,-2.2817867892582626,-1.6997838452862866,1.1316197890174977
South Africa,-0.47258611085918034,0.34161429922327813,0.38938650160688393,0.2438635938897737,-0.2357356204517342,-0.407455839000945,-1.1759236583974186,-0.14696346179424938,0.12872458710511933,0.4732148241621657,-0.035976351673966865
South Korea,1.445607027152309,-0.5685635664027947,4.647414602174471,-0.20611976220661982,0.3087415232163916,1.3248026076541872,1.2872736748310327,1.1853622283404768,0.9849583155841957,0.033956287612096105,-1.6156652479035951
South Sudan,-0.9025170785953323,-0.9128657635557578,-0.9788087138908093,0.0938691418576429,0.0,-1.2789647469454528,-1.9943828781156545,-1.9233977153072166,-1.5134362880424348,-2.109092936162488,-2.639028924156702
Spain,0.8496041143628146,0.7841305253919872,0.9264350908676605,0.019277306252474802,-0.18329094400666457,1.5507493615657264,1.3563474624824128,1.1081259564486086,0.9472940753285181,0.9158010768982211,-0.2214180916661408
Sri Lanka,-0.7064568578354238,-0.3457429113819998,-0.7358581616061722,1.2200437033313203,0.09827488485043843,0.32418126890308613,0.49878987239547085,0.32289052554794895,0.10110414425095554,0.1870312321674229,0.5203488683025541
Sweden,0.7369888808612606,0.47880600621484376,0.10807533580361967,-1.257702488075129,-0.2606686508101635,1.066577746041,1.257298257548358,1.3720165520791574,1.200899959716749,0.9257842254561776,1.234642977902038
Switzerland,1.9001324092900733,0.26543184902529615,0.875287606176158,-0.9569028031890706,-0.046227165119416234,1.2925244999525392,1.3850196007527966,1.4363801119890476,1.3641116674913527,1.0555651567096072,1.2209065527174325
